Date	Team	Player	IsStarter	MP	FG	FGA	FGpct	2P	2PA	2Ppct	3P	3PA	3Ppct	FT	FTA	FTpct	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS
2017-02-16	Saint Mary's (CA)	Stefan Jovanovic	Reserve	17	3	7	.429	3	6	.500	0	1	.000	2	2	1.000	1	2	3	3	0	0	1	1	8	
2017-02-16	Saint Mary's (CA)	Trevor Manuel	Reserve	17	1	3	.333	1	2	.500	0	1	.000	1	2	.500	0	3	3	0	0	1	2	1	3	
2017-02-16	Saint Mary's (CA)	Munis Tutu	Reserve	17	0	2	.000	0	1	.000	0	1	.000	1	2	.500	0	0	0	0	1	0	0	3	1	
2017-02-16	Saint Mary's (CA)	Kelvin Amayo	Reserve	15	0	2	.000	0	0		0	2	.000	0	1	.000	0	1	1	2	0	0	0	2	0	
2017-02-16	Saint Mary's (CA)	Jeffery McClendon	Reserve	12	1	1	1.000	1	1	1.000	0	0		1	5	.200	0	1	1	0	2	0	0	0	3	
2017-02-16	Saint Mary's (CA)	Mattias Markusson	Reserve	11	2	5	.400	2	5	.400	0	0		1	2	.500	0	0	0	0	1	0	1	3	5	
2017-02-16	Saint Mary's (CA)	Erik Johansson	Reserve	8	1	1	1.000	0	0		1	1	1.000	0	0		0	1	1	0	0	0	0	0	3	
2017-02-16	Loyola Marymount	Joe Rahon	Starter	35	2	3	.667	2	2	1.000	0	1	.000	0	0		0	5	5	7	1	0	3	1	4	
2017-02-16	Loyola Marymount	Emmett Naar	Starter	27	4	8	.500	4	6	.667	0	2	.000	0	0		0	0	0	3	2	0	2	1	8	
2017-02-16	Loyola Marymount	Evan Fitzner	Starter	23	5	8	.625	2	3	.667	3	5	.600	0	0		0	3	3	0	0	0	2	4	13	
2017-02-16	Loyola Marymount	Jock Landale	Starter	22	6	7	.857	6	7	.857	0	0		4	6	.667	4	7	11	2	0	1	2	1	16	
2017-02-16	Loyola Marymount	Calvin Hermanson	Starter	20	4	8	.500	1	2	.500	3	6	.500	0	0		2	1	3	3	0	0	0	1	11	
2017-02-16	Loyola Marymount	Dane Pineau	Reserve	17	2	2	1.000	2	2	1.000	0	0		4	4	1.000	1	5	6	0	1	1	0	3	8	
2017-02-16	Loyola Marymount	Tanner Krebs	Reserve	17	1	2	.500	0	0		1	2	.500	4	4	1.000	0	1	1	0	0	0	1	1	7	
2017-02-16	Loyola Marymount	Jordan Ford	Reserve	13	2	6	.333	0	3	.000	2	3	.667	0	0		0	1	1	1	0	0	2	2	6	
2017-02-16	Loyola Marymount	Kyle Clark	Reserve	10	1	1	1.000	0	0		1	1	1.000	2	2	1.000	0	1	1	3	0	0	0	1	5	
2017-02-16	Loyola Marymount	Jordan Hunter	Reserve	8	1	1	1.000	1	1	1.000	0	0		0	0		2	2	4	0	0	0	1	1	2	
2017-02-16	Loyola Marymount	Stefan Gonzalez	Reserve	8	0	1	.000	0	0		0	1	.000	1	3	.333	0	0	0	0	0	0	0	0	1	
2017-02-16	Santa Clara	Lamond Murray Jr.	Starter	28	4	11	.364	4	10	.400	0	1	.000	4	4	1.000	0	3	3	0	0	0	3	1	12	
2017-02-16	Santa Clara	Nolan Taylor	Starter	26	6	12	.500	5	10	.500	1	2	.500	1	1	1.000	1	1	2	3	0	0	1	3	14	
2017-02-16	Santa Clara	Jeremy Major	Starter	24	1	4	.250	1	3	.333	0	1	.000	2	4	.500	0	1	1	2	0	0	3	0	4	
2017-02-16	Santa Clara	Jonathan Allen	Starter	21	5	6	.833	4	5	.800	1	1	1.000	0	0		1	2	3	0	2	0	1	4	11	
2017-02-16	Santa Clara	Chris Reyes	Starter	7	2	2	1.000	2	2	1.000	0	0		0	0		0	0	0	0	0	0	1	1	4	
2017-02-16	Santa Clara	Elijah Lee	Reserve	24	0	6	.000	0	5	.000	0	1	.000	0	0		0	2	2	3	0	0	2	0	0	
2017-02-16	Santa Clara	Knox Hellums	Reserve	22	1	7	.143	0	5	.000	1	2	.500	0	0		0	0	0	1	0	0	0	1	3	
2017-02-16	Santa Clara	Kevin Hempy	Reserve	19	1	1	1.000	1	1	1.000	0	0		0	2	.000	1	1	2	1	1	0	0	3	2	
2017-02-16	Santa Clara	Nate Gehring	Reserve	12	0	0		0	0		0	0		2	2	1.000	0	1	1	1	0	0	1	1	2	
2017-02-16	Santa Clara	Ryan Keenan	Reserve	12	0	0		0	0		0	0		0	0		0	2	2	0	0	0	0	0	0	
2017-02-16	Santa Clara	Craig LeCesne	Reserve	5	1	2	.500	1	1	1.000	0	1	.000	1	1	1.000	0	2	2	0	0	0	2	1	3	
2017-02-16	Pepperdine	Jared Brownridge	Starter	31	4	8	.500	0	0		4	8	.500	0	0		0	1	1	10	2	0	1	3	12	
2017-02-16	Pepperdine	Matt Hauser	Starter	30	3	6	.500	2	2	1.000	1	4	.250	2	2	1.000	0	2	2	11	0	1	2	1	9	
2017-02-16	Pepperdine	Nate Kratch	Starter	29	13	16	.813	8	9	.889	5	7	.714	1	1	1.000	1	6	7	1	1	0	1	2	32	
2017-02-16	Pepperdine	KJ Feagin	Starter	27	6	8	.750	0	2	.000	6	6	1.000	0	0		0	1	1	2	1	1	2	2	18	
2017-02-16	Pepperdine	Emmanuel Ndumanya	Starter	26	1	1	1.000	1	1	1.000	0	0		2	2	1.000	3	8	11	2	4	0	3	4	4	
2017-02-16	Pepperdine	Henrik Jadersten	Reserve	17	4	6	.667	1	2	.500	3	4	.750	0	0		1	3	4	1	1	0	1	5	11	
2017-02-16	Pepperdine	Kai Healy	Reserve	13	2	4	.500	0	0		2	4	.500	0	0		0	0	0	2	0	0	0	1	6	
2017-02-16	Pepperdine	Akil Douglas	Reserve	8	3	5	.600	3	5	.600	0	0		1	2	.500	2	1	3	0	0	1	2	0	7	
2017-02-16	Pepperdine	Will Burkett	Reserve	8	0	3	.000	0	1	.000	0	2	.000	0	0		0	3	3	0	0	1	1	0	0	
2017-02-16	Pepperdine	Johnny Sawyer	Reserve	6	1	2	.500	0	1	.000	1	1	1.000	0	0		0	1	1	3	0	1	0	0	3	
2017-02-16	Pepperdine	Evan Wardlow	Reserve	5	2	2	1.000	2	2	1.000	0	0		0	0		0	0	0	0	0	0	0	1	4	
2017-02-16	Seattle	Joshua Braun	Starter	37	2	11	.182	0	2	.000	2	9	.222	0	1	.000	1	3	4	1	0	0	2	0	6	
2017-02-16	Seattle	DeWayne Russell	Starter	35	4	12	.333	3	9	.333	1	3	.333	2	3	.667	1	1	2	0	1	0	0	3	11	
2017-02-16	Seattle	Oscar Frayer	Starter	29	3	12	.250	3	7	.429	0	5	.000	1	2	.500	5	7	12	3	1	4	0	2	7	
2017-02-16	Seattle	Keonta Vernon	Starter	18	3	4	.750	3	4	.750	0	0		0	2	.000	2	5	7	1	0	0	0	2	6	
2017-02-16	Seattle	Darion Clark	Starter	16	4	8	.500	4	8	.500	0	0		2	3	.667	3	4	7	0	1	1	2	4	10	
2017-02-16	Seattle	Gerard Martin	Reserve	19	0	2	.000	0	2	.000	0	0		0	0		1	3	4	4	1	0	5	1	0	
2017-02-16	Seattle	Shaq Carr	Reserve	18	2	3	.667	2	3	.667	0	0		2	2	1.000	0	3	3	3	1	0	2	0	6	
2017-02-16	Seattle	Kerwin Smith	Reserve	14	5	7	.714	5	7	.714	0	0		1	1	1.000	3	2	5	0	0	0	3	4	11	
2017-02-16	Seattle	Fiifi Aidoo	Reserve	12	1	2	.500	0	0		1	2	.500	1	2	.500	0	1	1	0	0	0	1	1	4	
2017-02-16	Seattle	Kenzo Nudo	Reserve	2	0	1	.000	0	0		0	1	.000	0	0		0	0	0	0	0	0	1	1	0	
2017-02-16	Grand Canyon	Zack Moore	Starter	37	5	12	.417	2	4	.500	3	8	.375	4	4	1.000	1	6	7	0	0	0	1	2	17	
2017-02-16	Grand Canyon	Brendan Westendorf	Starter	35	5	12	.417	2	4	.500	3	8	.375	1	3	.333	0	2	2	5	3	0	3	2	14	
2017-02-16	Grand Canyon	William Powell	Starter	34	4	8	.500	4	8	.500	0	0		5	7	.714	1	5	6	3	3	0	5	4	13	
2017-02-16	Grand Canyon	Emmanuel Chibuogwu	Starter	26	1	3	.333	0	0		1	3	.333	1	2	.500	0	3	3	0	0	1	0	4	4	
2017-02-16	Grand Canyon	Morgan Means	Starter	9	0	2	.000	0	0		0	2	.000	2	2	1.000	0	0	0	0	0	0	1	1	2	
2017-02-16	Grand Canyon	Matej Kavas	Reserve	30	2	10	.200	0	3	.000	2	7	.286	0	0		0	3	3	1	1	1	1	2	6	
2017-02-16	Grand Canyon	Scott Ulaneo	Reserve	14	1	4	.250	1	2	.500	0	2	.000	0	0		3	1	4	2	0	3	0	2	2	
2017-02-16	Grand Canyon	Mattia Da Campo	Reserve	8	0	1	.000	0	1	.000	0	0		0	0		0	0	0	1	0	0	1	1	0	
2017-02-16	Grand Canyon	Jack Shaughnessy	Reserve	7	0	0		0	0		0	0		0	0		0	1	1	0	0	0	0	0	0	
2017-02-16	Siena	Calvin Crawford	Starter	37	2	5	.400	2	4	.500	0	1	.000	3	4	.750	3	0	3	0	0	1	2	3	7	
2017-02-16	Siena	Zavier Turner	Starter	32	7	15	.467	3	10	.300	4	5	.800	2	2	1.000	0	2	2	4	0	0	2	3	20	
2017-02-16	Siena	Thomas Capuano	Starter	32	5	6	.833	2	2	1.000	3	4	.750	3	4	.750	0	2	2	1	1	0	0	2	16	
2017-02-16	Siena	Zane Waterman	Starter	30	4	10	.400	4	6	.667	0	4	.000	9	12	.750	1	8	9	0	2	1	6	5	17	
2017-02-16	Siena	Ahmed Ismail	Starter	8	0	0		0	0		0	0		0	0		1	0	1	0	0	0	1	3	0	
2017-02-16	Siena	Aaron Walker Jr.	Reserve	25	3	5	.600	2	4	.500	1	1	1.000	2	2	1.000	0	0	0	1	0	0	2	2	9	
2017-02-16	Siena	Tyler Wilson	Reserve	15	1	3	.333	1	3	.333	0	0		0	0		0	0	0	0	1	0	3	5	2	
2017-02-16	Siena	Na'Quan Council	Reserve	12	0	4	.000	0	3	.000	0	1	.000	0	0		0	2	2	1	1	0	0	0	0	
2017-02-16	Siena	Oliver Ehrnvall	Reserve	5	0	2	.000	0	0		0	2	.000	0	0		0	0	0	0	0	0	0	0	0	
2017-02-16	Siena	Ak Ojo	Reserve	4	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	2	0	
2017-02-16	Manhattan	Marquis Wright	Starter	37	5	11	.455	3	8	.375	2	3	.667	6	6	1.000	1	3	4	6	3	1	2	3	18	
2017-02-16	Manhattan	Brett Bisping	Starter	34	5	6	.833	4	5	.800	1	1	1.000	6	8	.750	4	7	11	3	1	2	0	2	17	
2017-02-16	Manhattan	Javion Ogunyemi	Starter	30	7	9	.778	7	9	.778	0	0		3	5	.600	2	1	3	1	1	0	2	4	17	
2017-02-16	Manhattan	Lavon Long	Starter	28	4	8	.500	4	8	.500	0	0		6	7	.857	2	5	7	3	1	0	1	5	14	
2017-02-16	Manhattan	Ahsante Shivers	Starter	20	0	0		0	0		0	0		4	4	1.000	0	2	2	0	0	0	4	4	4	
2017-02-16	Manhattan	Nico Clareth	Reserve	21	7	12	.583	2	4	.500	5	8	.625	1	1	1.000	0	1	1	4	0	1	3	4	20	
2017-02-16	Manhattan	Evan Fisher	Reserve	7	1	3	.333	1	2	.500	0	1	.000	0	0		0	2	2	0	1	0	0	0	2	
2017-02-16	Manhattan	Khalil Richard	Reserve	6	1	2	.500	1	1	1.000	0	1	.000	0	0		0	0	0	0	0	0	3	0	2	
2017-02-16	Manhattan	Kadeem Smithen	Reserve	5	0	0		0	0		0	0		0	0		0	1	1	1	0	0	0	1	0	
2017-02-16	Manhattan	Willem Brandwijk	Reserve	3	0	0		0	0		0	0		0	0		0	1	1	0	0	0	0	0	0	
2017-02-16	Manhattan	Thomas Huerter Jr.	Reserve	3	0	0		0	0		0	0		0	0		0	0	0	0	0	0	1	1	0	
2017-02-16	Manhattan	Sammy Friday	Reserve	3	0	1	.000	0	1	.000	0	0		0	0		1	0	1	0	0	0	0	0	0	
2017-02-16	Manhattan	Jimmy Merrill	Reserve	3	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-16	South Carolina Upstate	Divine Myles	Starter	33	6	13	.462	4	10	.400	2	3	.667	8	8	1.000	1	3	4	2	2	0	3	2	22	
2017-02-16	South Carolina Upstate	Angel Rivera	Starter	33	0	3	.000	0	0		0	3	.000	5	6	.833	0	3	3	6	0	0	3	1	5	
2017-02-16	South Carolina Upstate	Derick Newton	Starter	32	4	7	.571	3	5	.600	1	2	.500	7	8	.875	1	5	6	2	1	0	2	0	16	
2017-02-16	South Carolina Upstate	Luke Doyle	Starter	30	2	8	.250	0	0		2	8	.250	3	4	.750	0	5	5	0	4	0	1	3	9	
2017-02-16	South Carolina Upstate	Brian Pegg	Starter	29	4	7	.571	4	7	.571	0	0		0	0		2	3	5	1	1	0	1	3	8	
2017-02-16	South Carolina Upstate	B.J. Glasford	Reserve	18	3	4	.750	3	4	.750	0	0		0	0		1	0	1	1	3	0	0	0	6	
2017-02-16	South Carolina Upstate	Larry Dennis	Reserve	13	1	2	.500	1	2	.500	0	0		4	4	1.000	1	1	2	0	0	0	1	2	6	
2017-02-16	South Carolina Upstate	Leo Goodman	Reserve	12	4	8	.500	1	3	.333	3	5	.600	0	0		0	3	3	1	0	0	0	0	11	
2017-02-16	Stetson	Mike Cunningham	Starter	36	3	7	.429	1	1	1.000	2	6	.333	2	2	1.000	0	3	3	4	0	0	1	2	10	
2017-02-16	Stetson	Michael Buchanan	Starter	29	9	16	.563	9	16	.563	0	0		3	7	.429	4	3	7	3	1	1	2	1	21	
2017-02-16	Stetson	Jure Span	Starter	29	3	7	.429	1	1	1.000	2	6	.333	0	0		1	1	2	5	3	0	3	4	8	
2017-02-16	Stetson	Malik Moore	Starter	22	2	5	.400	1	2	.500	1	3	.333	1	1	1.000	1	4	5	0	0	0	2	1	6	
2017-02-16	Stetson	Ramel Thompkins	Starter	19	2	6	.333	1	2	.500	1	4	.250	1	2	.500	1	3	4	2	0	1	1	4	6	
2017-02-16	Stetson	Deion Holmes	Reserve	26	3	10	.300	0	2	.000	3	8	.375	4	4	1.000	2	0	2	0	0	0	2	4	13	
2017-02-16	Stetson	Josh Cuthbertson	Reserve	20	0	3	.000	0	1	.000	0	2	.000	0	0		1	1	2	1	1	0	2	2	0	
2017-02-16	Stetson	Philip Whittington	Reserve	15	4	8	.500	4	8	.500	0	0		0	0		2	4	6	3	1	1	2	1	8	
2017-02-16	Stetson	Carson Smith	Reserve	4	0	0		0	0		0	0		0	0		0	0	0	0	0	0	1	2	0	
2017-02-16	Southern Mississippi	Eric Nottage	Starter	45	5	12	.417	2	6	.333	3	6	.500	2	2	1.000	3	5	8	7	0	0	5	1	15	
2017-02-16	Southern Mississippi	Eric Lockett	Starter	41	1	3	.333	1	2	.500	0	1	.000	0	1	.000	3	6	9	6	2	0	2	1	2	
2017-02-16	Southern Mississippi	Elmo Stephen	Starter	40	6	14	.429	1	2	.500	5	12	.417	0	0		0	2	2	1	1	1	1	1	17	
2017-02-16	Southern Mississippi	Donte McGill	Starter	37	6	16	.375	4	12	.333	2	4	.500	0	0		2	2	4	1	0	0	4	2	14	
2017-02-16	Southern Mississippi	Michael Kessens	Starter	35	4	5	.800	4	5	.800	0	0		3	4	.750	2	5	7	2	2	1	6	4	11	
2017-02-16	Southern Mississippi	Michael Douglas	Reserve	10	2	3	.667	0	0		2	3	.667	0	0		0	2	2	0	0	1	0	0	6	
2017-02-16	Southern Mississippi	Anthony Boswell	Reserve	7	0	2	.000	0	2	.000	0	0		0	0		0	2	2	0	0	0	0	2	0	
2017-02-16	Southern Mississippi	Hassan Hussein	Reserve	7	0	1	.000	0	1	.000	0	0		0	0		0	1	1	0	0	1	0	3	0	
2017-02-16	Southern Mississippi	Cameron Smith	Reserve	3	0	0		0	0		0	0		1	2	.500	0	1	1	0	0	0	0	1	1	
2017-02-16	Florida International	Quinton Campbell	Starter	44	10	22	.455	5	10	.500	5	12	.417	3	4	.750	2	4	6	0	2	1	1	0	28	
2017-02-16	Florida International	Cortez Edwards	Starter	44	6	10	.600	4	8	.500	2	2	1.000	2	2	1.000	2	8	10	5	4	2	3	1	16	
2017-02-16	Florida International	Kevin Holland	Starter	26	1	4	.250	1	3	.333	0	1	.000	0	0		0	2	2	3	1	0	0	1	2	
2017-02-16	Florida International	Raheem Watts	Starter	23	2	7	.286	1	6	.167	1	1	1.000	0	0		0	2	2	0	0	0	2	3	5	
2017-02-16	Florida International	Michael Ramey	Starter	17	0	3	.000	0	1	.000	0	2	.000	0	0		0	1	1	0	0	0	0	2	0	
2017-02-16	Florida International	Eddie Davis III	Reserve	24	3	7	.429	2	3	.667	1	4	.250	2	2	1.000	2	1	3	0	0	0	2	3	9	
2017-02-16	Florida International	D'Angelo Richardson	Reserve	21	1	4	.250	0	0		1	4	.250	4	4	1.000	1	1	2	0	1	0	3	1	7	
2017-02-16	Florida International	Bilal Abdur-Rahim	Reserve	20	1	4	.250	1	4	.250	0	0		0	0		3	2	5	1	2	0	0	1	2	
2017-02-16	Florida International	Robert Thomas III	Reserve	6	0	1	.000	0	0		0	1	.000	0	0		0	0	0	2	0	0	0	0	0	
2017-02-16	Stephen F. Austin	Zjori Bosha	Starter	34	3	8	.375	2	3	.667	1	5	.200	0	0		2	5	7	0	0	0	0	3	7	
2017-02-16	Stephen F. Austin	Josh Nzeakor	Starter	27	4	5	.800	4	5	.800	0	0		4	4	1.000	4	1	5	2	0	2	2	4	12	
2017-02-16	Stephen F. Austin	Joseph Frenchwood IV	Starter	25	3	7	.429	2	3	.667	1	4	.250	0	0		0	3	3	4	2	0	3	5	7	
2017-02-16	Stephen F. Austin	Colton Weisbrod	Starter	18	1	3	.333	1	3	.333	0	0		0	2	.000	1	1	2	1	0	0	4	5	2	
2017-02-16	Stephen F. Austin	Lincoln Davis	Starter	13	1	5	.200	0	2	.000	1	3	.333	0	0		1	1	2	1	0	0	1	0	3	
2017-02-16	Stephen F. Austin	Nick Garth	Reserve	27	3	8	.375	2	3	.667	1	5	.200	4	4	1.000	0	1	1	0	1	0	1	2	11	
2017-02-16	Stephen F. Austin	Dorian Chatman	Reserve	17	3	6	.500	3	6	.500	0	0		3	5	.600	2	1	3	0	2	1	3	2	9	
2017-02-16	Stephen F. Austin	Christian Albright	Reserve	15	3	7	.429	3	4	.750	0	3	.000	0	0		1	0	1	0	0	1	1	1	6	
2017-02-16	Stephen F. Austin	Torey Noel	Reserve	14	2	5	.400	2	5	.400	0	0		0	3	.000	0	1	1	0	1	0	2	1	4	
2017-02-16	Stephen F. Austin	Marcus Owens	Reserve	10	0	1	.000	0	0		0	1	.000	0	0		1	0	1	0	1	0	1	0	0	
2017-02-16	Lamar	TJ Holyfield	Starter	39	7	11	.636	7	11	.636	0	0		3	3	1.000	5	4	9	1	3	2	1	1	17	
2017-02-16	Lamar	Dallas Cameron	Starter	36	5	10	.500	4	8	.500	1	2	.500	0	1	.000	0	1	1	3	0	0	1	1	11	
2017-02-16	Lamar	Ty Charles	Starter	35	3	11	.273	3	8	.375	0	3	.000	5	6	.833	5	6	11	5	1	0	4	4	11	
2017-02-16	Lamar	Ivan Canete	Starter	31	3	9	.333	2	4	.500	1	5	.200	3	6	.500	1	1	2	2	2	1	5	3	10	
2017-02-16	Lamar	Leon Gilmore III	Starter	25	2	3	.667	2	3	.667	0	0		0	0		1	2	3	1	1	0	0	1	4	
2017-02-16	Lamar	Kevon Harris	Reserve	19	5	7	.714	5	5	1.000	0	2	.000	5	5	1.000	0	3	3	1	0	0	2	3	15	
2017-02-16	Lamar	Isaiah Traylor	Reserve	9	1	1	1.000	1	1	1.000	0	0		0	0		1	1	2	0	0	0	1	2	2	
2017-02-16	Lamar	Aaron Augustin	Reserve	4	0	0		0	0		0	0		0	1	.000	0	0	0	0	0	0	0	0	0	
2017-02-16	Lamar	Jovan Grujic	Reserve	2	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-16	Lamar	Josh Huntley	Reserve	1	0	0		0	0		0	0		0	0		0	1	1	0	0	0	1	0	0	
2017-02-16	Tennessee State	Xavier Moon	Starter	40	6	21	.286	1	11	.091	5	10	.500	1	2	.500	1	3	4	5	1	0	2	0	18	
2017-02-16	Tennessee State	Ronnye Beamon	Starter	34	2	4	.500	2	2	1.000	0	2	.000	0	0		1	2	3	0	1	0	2	5	4	
2017-02-16	Tennessee State	Treshaad Williams	Starter	33	1	3	.333	1	3	.333	0	0		5	6	.833	3	3	6	0	2	0	3	3	7	
2017-02-16	Tennessee State	DeJuan Marrero	Starter	32	3	16	.188	3	16	.188	0	0		0	0		4	7	11	0	0	0	6	3	6	
2017-02-16	Tennessee State	Miguel Dicent	Starter	30	2	6	.333	1	3	.333	1	3	.333	2	3	.667	0	1	1	2	1	0	4	5	7	
2017-02-16	Tennessee State	Lamontray Harris	Reserve	16	2	8	.250	1	5	.200	1	3	.333	0	0		3	1	4	1	0	1	2	4	5	
2017-02-16	Tennessee State	Jordan Walker	Reserve	14	1	5	.200	0	3	.000	1	2	.500	2	3	.667	0	0	0	1	0	0	0	1	5	
2017-02-16	Tennessee State	Djimon Henson	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-16	Morehead State	Tahjere McCall	Starter	38	2	8	.250	2	8	.250	0	0		5	6	.833	0	4	4	3	2	1	3	2	9	
2017-02-16	Morehead State	Wayne Martin	Starter	33	7	11	.636	7	10	.700	0	1	.000	1	1	1.000	2	10	12	1	1	4	5	3	15	
2017-02-16	Morehead State	Christian Mekowulu	Starter	26	3	4	.750	3	4	.750	0	0		3	4	.750	2	5	7	1	1	3	2	1	9	
2017-02-16	Morehead State	Delano Spencer	Starter	21	3	7	.429	2	4	.500	1	3	.333	2	2	1.000	0	1	1	0	1	0	0	1	9	
2017-02-16	Morehead State	Armani Chaney	Starter	16	1	4	.250	0	2	.000	1	2	.500	0	0		0	2	2	3	0	0	3	1	3	
2017-02-16	Morehead State	Darreon Reddick	Reserve	24	4	5	.800	3	3	1.000	1	2	.500	4	4	1.000	0	4	4	2	0	0	0	2	13	
2017-02-16	Morehead State	Ken'Darrius Hamilton	Reserve	22	2	5	.400	2	3	.667	0	2	.000	0	1	.000	1	2	3	1	0	1	4	4	4	
2017-02-16	Morehead State	Jordan Reed	Reserve	20	1	4	.250	1	4	.250	0	0		0	0		1	3	4	1	1	0	3	0	2	
2017-02-16	Towson	Dainan Swoope	Starter	33	2	7	.286	1	3	.333	1	4	.250	6	8	.750	0	5	5	1	3	0	1	2	11	
2017-02-16	Towson	Tyler Seibring	Starter	32	8	16	.500	4	10	.400	4	6	.667	2	2	1.000	1	4	5	0	0	0	0	2	22	
2017-02-16	Towson	Steven Santa Ana	Starter	32	4	10	.400	3	5	.600	1	5	.200	0	1	.000	0	3	3	4	1	1	1	1	9	
2017-02-16	Towson	Brian Dawkins	Starter	27	5	13	.385	5	11	.455	0	2	.000	0	0		1	0	1	1	1	0	3	2	10	
2017-02-16	Towson	Dmitri Thompson	Starter	23	2	4	.500	2	3	.667	0	1	.000	0	2	.000	1	1	2	0	0	0	1	4	4	
2017-02-16	Towson	Luke Eddy	Reserve	26	2	4	.500	2	4	.500	0	0		3	4	.750	1	4	5	4	1	0	4	3	7	
2017-02-16	Towson	Christian Hairston	Reserve	9	1	1	1.000	1	1	1.000	0	0		0	1	.000	1	2	3	0	0	0	0	1	2	
2017-02-16	Towson	Jack Anton	Reserve	9	0	0		0	0		0	0		1	3	.333	1	3	4	0	0	1	1	0	1	
2017-02-16	Towson	Collin Luther	Reserve	7	0	0		0	0		0	0		0	0		0	1	1	0	0	1	0	1	0	
2017-02-16	Towson	Karolis Kundrotas	Reserve	2	0	0		0	0		0	0		0	0		0	0	0	0	0	0	1	1	0	
2017-02-16	Elon	Mike Morsell	Starter	32	13	20	.650	9	10	.900	4	10	.400	2	5	.400	3	1	4	2	0	1	1	3	32	
2017-02-16	Elon	Arnaud William Adala Moto	Starter	29	3	7	.429	2	6	.333	1	1	1.000	2	2	1.000	2	6	8	2	0	0	1	3	9	
2017-02-16	Elon	Deshaun Morman	Starter	24	3	10	.300	2	8	.250	1	2	.500	0	0		2	2	4	6	1	1	0	0	7	
2017-02-16	Elon	Alex Thomas	Starter	20	1	3	.333	1	3	.333	0	0		0	0		0	3	3	0	1	0	0	2	2	
2017-02-16	Elon	Brian Starr	Starter	18	3	8	.375	2	3	.667	1	5	.200	2	2	1.000	0	1	1	1	0	0	1	2	9	
2017-02-16	Elon	Eddie Keith II	Reserve	21	1	3	.333	1	2	.500	0	1	.000	1	2	.500	0	4	4	3	0	1	1	3	3	
2017-02-16	Elon	Dennis Tunstall	Reserve	18	1	2	.500	1	2	.500	0	0		1	2	.500	3	2	5	0	0	1	1	2	3	
2017-02-16	Elon	Zane Martin	Reserve	15	4	10	.400	2	6	.333	2	4	.500	2	2	1.000	2	2	4	0	1	0	2	2	12	
2017-02-16	Elon	Justin Gorham	Reserve	14	2	2	1.000	2	2	1.000	0	0		1	2	.500	1	4	5	0	0	0	3	1	5	
2017-02-16	Elon	Jordan McNeil	Reserve	9	1	1	1.000	0	0		1	1	1.000	0	0		0	0	0	0	1	0	0	2	3	
2017-02-16	Utah Valley	Jaylin Airington	Starter	36	3	6	.500	2	5	.400	1	1	1.000	7	10	.700	1	6	7	7	1	0	4	4	14	
2017-02-16	Utah Valley	Dedrick Basile	Starter	28	3	7	.429	3	5	.600	0	2	.000	1	2	.500	1	1	2	5	2	0	3	3	7	
2017-02-16	Utah Valley	Matt Smith	Starter	27	8	15	.533	8	15	.533	0	0		2	4	.500	2	4	6	0	1	1	3	2	18	
2017-02-16	Utah Valley	Brent Wrapp	Starter	25	2	3	.667	2	3	.667	0	0		0	0		0	3	3	2	0	1	2	2	4	
2017-02-16	Utah Valley	Moataz Aly	Starter	14	2	2	1.000	2	2	1.000	0	0		1	4	.250	1	1	2	0	0	1	0	4	5	
2017-02-16	Utah Valley	Shon Briggs	Reserve	29	5	6	.833	5	6	.833	0	0		3	5	.600	1	5	6	3	1	0	1	2	13	
2017-02-16	Utah Valley	Damiyne Durham	Reserve	19	6	11	.545	3	5	.600	3	6	.500	1	2	.500	1	3	4	0	1	0	4	1	16	
2017-02-16	Utah Valley	Justin Pride	Reserve	12	0	2	.000	0	2	.000	0	0		1	2	.500	1	2	3	6	2	0	1	0	1	
2017-02-16	Utah Valley	Fallou Ndoye	Reserve	8	1	2	.500	1	2	.500	0	0		0	0		1	1	2	1	0	1	1	3	2	
2017-02-16	Utah Valley	Bray Barnes	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-16	Utah Valley	James Suber	Reserve	1	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-16	Cal State Bakersfield	Jordan Poydras	Starter	31	5	10	.500	3	3	1.000	2	7	.286	3	4	.750	0	2	2	3	2	0	1	3	15	
2017-02-16	Cal State Bakersfield	Brandon Randolph	Starter	31	4	10	.400	2	6	.333	2	4	.500	0	2	.000	1	5	6	5	1	0	5	4	10	
2017-02-16	Cal State Bakersfield	Zach Nelson	Starter	19	1	3	.333	1	1	1.000	0	2	.000	0	1	.000	2	1	3	0	1	0	2	1	2	
2017-02-16	Cal State Bakersfield	Ivory Young	Starter	14	2	7	.286	0	1	.000	2	6	.333	1	2	.500	0	0	0	0	2	0	0	1	7	
2017-02-16	Cal State Bakersfield	Isaac Neilson	Starter	14	2	2	1.000	2	2	1.000	0	0		1	2	.500	3	3	6	0	0	1	2	1	5	
